zpid,street,city,state,zipcode,bedroom,bathroom,sqft,zestimate,cluster
2098577609,11 Mercer St # TWNH, New York,NY,10013,0,1.0,3850,5066339,6
2097719292,401 E 74th St APT 10R, New York,NY,10021,1,1.0,0,778485,4
2105167463,236 W 24th St # GARDEN, New York,NY,10011,2,4.0,1568,2583422,5
121712261,175 Riverside Dr # 1L, New York,NY,10024,2,1.0,0,1319912,5
72524495,245 E 54th St APT 5C, New York,NY,10022,1,1.0,0,674485,4
126055527,130 E 18th St OFC 1, New York,NY,10003,1,2.0,0,1308631,4
31508654,250 E 40th St APT 17F, New York,NY,10016,1,2.0,883,1164881,4
2097719814,45 E 80th St # 25THFLOOR, Manhattan,NY,10021,3,3.0,2335,6863268,6
2105480973,2098 Frederick Douglass Blvd APT 7P, New York,NY,10026,1,1.0,550,659155,4
98334111,136 Waverly Pl APT 2E, New York,NY,10014,1,1.0,0,1241782,4
80003919,635 W 42nd St APT 3F, New York,NY,10036,2,1.0,800,1050015,4
31517466,25 Central Park W APT 4G, New York,NY,10023,1,1.0,804,1740962,5
2097720738,305 E 72nd St APT 2DN, New York,NY,10021,1,1.0,800,656883,4
2097721970,525 E 82nd St APT 9G, New York,NY,10028,2,2.0,1300,1388348,5
72514473,340 W 11th St # 3WF, New York,NY,10014,1,1.0,0,460957,3
97520367,200 E 66th St APT C402, New York,NY,10065,2,2.0,1349,2747506,5
97526024,20 Pine St #1115, New York,NY,10005,0,1.0,822,992133,4
80009515,1 Wall Street Ct APT 702, New York,NY,10005,0,1.0,443,639792,4
31549809,467 Central Park W, New York,NY,10025,1,1.0,1108,976638,4
31553849,160 Wadsworth Ave APT 509, New York,NY,10033,3,1.0,0,716688,4
2097723923,434 E 58th St # 1CD, New York,NY,10022,2,3.0,0,3107976,5
2097723922,103 W 117th St # GARDEN, New York,NY,10026,3,2.0,1902,1904916,5
79978671,184 Thompson St APT 5S, New York,NY,10012,1,1.0,522,892625,4
79983205,333 E 75th St APT 3J, New York,NY,10021,0,1.0,0,1442984,5
72533436,10 E End Ave APT 2C, New York,NY,10075,2,1.0,900,713998,4
31523206,200 Riverside Blvd APT 8D, New York,NY,10069,3,3.0,1723,3193037,5
121234356,153 E 57th St APT 10H, New York,NY,10022,1,1.0,775,679777,4
43827157,8120 NE 7th Ave, Miami,FL,33138,3,2.0,1512,426070,3
92449508,350 S Miami Ave APT 2609, Miami,FL,33130,1,1.0,740,267933,2
92435629,55 SE 6th St APT 1710, Miami,FL,33131,2,2.0,1200,418957,3
43823839,1883 NW 22nd Ave, Miami,FL,33125,2,1.0,1178,179396,1
92440424,253 NE 2nd St APT 2909, Miami,FL,33132,2,2.0,1515,718846,4
2097546299,200 S Biscayne Blvd # 5103, Miami,FL,33131,2,2.0,1492,703557,4
43843318,301 NW 43rd Pl, Miami,FL,33126,0,0.0,1733,290317,2
92450783,3316 Devon Ct, Miami,FL,33133,5,5.0,11117,4908434,6
43873439,808 Brickell Key Dr APT 2601, Miami,FL,33131,3,3.0,2213,1598745,5
43827673,844 Belle Meade Island Dr, Miami,FL,33138,2,3.0,2873,2526793,5
43814407,20 NE 49th St, Miami,FL,33137,2,1.0,1168,321520,2
87939521,1900 N Bayshore Dr APT 3319, Miami,FL,33132,1,2.0,799,294299,2
92451031,900 Biscayne Blvd APT 502, Miami,FL,33132,2,3.0,1579,919004,4
2097549902,2997 Bridgeport Ave # 2997, Miami,FL,33133,2,1.0,988,703557,4
43864252,4115 Park Ave, Miami,FL,33133,2,1.0,1500,955082,4
43808777,1014 NW 61st St, Miami,FL,33127,0,0.0,0,96554,0
82066334,218 NW 12th Ave APT 1007, Miami,FL,33128,2,2.0,916,172403,1
92438713,79 SW 12th St APT 1105S, Miami,FL,33130,1,1.0,693,295816,2
43864275,4012 Bonita Ave, Miami,FL,33133,3,2.0,2404,857339,4
2097553376,350 NW Llc. 350 Northwest 4th St, Miami,AL,33101,3,2.0,600,703557,4
43874414,801 Brickell Bay Dr APT 671, Miami,FL,33131,2,2.0,990,258781,2
87939201,1900 N Bayshore Dr APT 2312, Miami,FL,33132,3,3.0,1620,611014,3
87939270,1900 N Bayshore Dr APT 516, Miami,FL,33132,2,3.0,1168,408961,3
87938763,1900 N Bayshore Dr APT 2012, Miami,FL,33132,3,3.0,1494,573453,3
43829737,780 NE 69th St APT 507, Miami,FL,33138,2,2.0,1229,274224,2
2104303434,451 SW 10th St, Miami,FL,33130,6,0.0,2284,703557,4
2100267791,999 SW 1st Ave APT 1514, Miami,FL,33130,2,2.0,1064,533980,3
43827722,750 NE 76th St, Miami,FL,33138,2,2.0,1666,610925,3
92446693,495 Brickell Ave APT 3208, Miami,FL,33131,1,1.0,732,396792,3
92438383,2200 NE 4th Ave APT 604, Miami,FL,33137,1,2.0,709,192952,1
2097557174,159 St 72 Ter, Miami,FL,33193,4,3.0,0,703557,4
43807874,427 NW 56th St, Miami,FL,33127,4,2.0,1525,134477,1
43810633,1840 NW 44th St, Miami,FL,33142,3,2.0,1937,145790,1
119408108,2020 N Bayshore Dr APT 1804, Miami,FL,33137,2,2.0,1135,697842,4
43810796,1729 NW 49th St, Miami,FL,33142,4,2.0,1570,139356,1
43832399,1717 N Bayshore Dr # A-1240, Miami,FL,33132,2,2.0,1390,427911,3
92442709,79 SW 12th St APT 1801S, Miami,FL,33130,2,2.0,1108,450383,3
43858639,2620 SW 32nd Ave, Miami,FL,33133,0,0.0,16400,350780,2
2097559691,3084 Aviation Ave # 3084, Miami,FL,33133,3,3.0,1800,703557,4
70767481,901 Brickell Key Blvd APT 805, Miami,FL,33131,2,3.0,1505,1049102,4
43872451,520 Brickell Key Dr APT A1511, Miami,FL,33131,1,2.0,820,313269,2
92447682,60 SW 13th St APT 4204, Miami,FL,33130,2,3.0,1419,561904,3
43850209,1870 SW 15th St, Miami,FL,33145,2,1.0,2252,503292,3
2097562012,361 NW 58th Ct, Miami,FL,33126,3,2.0,0,703557,4
43813103,1524 NW 42nd St, Miami,FL,33142,0,0.0,1112,143797,1
43853584,2040 SW 13th Ct, Miami,FL,33145,0,0.0,2103,703557,4
119406660,2020 N Bayshore Dr APT 1709, Miami,FL,33137,1,2.0,1128,694677,4
70776206,701 Brickell Key Blvd PH 12, Miami,FL,33131,5,4.0,3751,1288928,4
82413303,3470 E Coast Ave APT H1901, Miami,FL,33137,3,3.0,1577,653971,4
2118232783,2509 N Miami Ave, Miami,FL,33127,0,0.0,20000,703557,4
43835490,5740 SW 5th St, Miami,FL,33144,3,3.0,1273,252014,2
43840801,3097 NW 2nd St, Miami,FL,33125,2,1.0,2074,312649,2
2097563159,769 NE 82nd Ter, Miami,FL,33138,3,2.0,1496,703557,4
62926159,120 S Douglas Rd APT 305, Coral Gables,FL,33134,1,2.0,793,242354,2
92441623,1712 SW 2nd Ave APT 503, Miami,FL,33129,2,2.0,1053,329138,2
2097564577,2771 SW 31st Pl, Miami,FL,33133,0,0.0,2452,703557,4
2097564628,1080 Brickell Ave UNIT 2502, Miami,FL,33131,1,2.0,960,703557,4
2097564634,945 NE 78th St, Miami,FL,33138,3,2.0,2204,703557,4
2137210958,3053 Elizabeth St, Miami,FL,33133,3,3.0,1721,470392,3
70776484,335 S Biscayne Blvd APT 3402, Miami,FL,33131,1,1.0,846,340417,2
92437506,500 Brickell Ave APT 1210, Miami,FL,33131,2,2.0,1197,442104,3
92443215,60 SW 13th St APT 3426, Miami,FL,33130,3,3.0,1568,601279,3
43815440,228 NW 35th St, Miami,FL,33127,0,0.0,1851,351562,2
82070721,2525 SW 3rd Ave APT 901, Miami,FL,33129,3,2.0,1238,512884,3
43833481,555 NE 15th St APT 29D, Miami,FL,33132,1,2.0,890,280530,2
82419034,1750 N Bayshore Dr APT 3006, Miami,FL,33132,1,1.0,821,370610,3
2097571306,1600 SW 1st Ave APT 414, Miami,FL,33129,2,2.0,1333,703557,4
122018856,3250 NE 1st Ave APT 310, Miami,FL,33137,1,2.0,1758,655693,4
92443909,350 S Miami Ave APT 2715, Miami,FL,33130,1,1.0,698,258343,2
2101080706,460 NE 28th St APT 3907, Miami,FL,33137,2,2.0,1180,605726,3
43864742,362 SW 18th Ter, Miami,FL,33129,4,3.0,2652,646161,4
43807270,6235 NW Miami Pl, Miami,FL,33150,3,2.0,1089,185674,1
64830402,2101 Brickell Ave APT 412, Miami,FL,33129,2,2.0,1367,492477,3
60760924,1155 Brickell Bay Dr APT 1009, Miami,FL,33131,2,2.0,1140,453725,3
43852513,1759 SW 13th St, Miami,FL,33145,0,0.0,1448,289967,2
2110238025,2575 SW 27th Ave # 3, Miami,FL,33133,2,2.0,650,703557,4
2097582023,1021 NW 3rd St APT 107, Miami,FL,33128,1,1.0,458,703557,4
43860470,3930 Irvington Ave, Miami,FL,33133,3,2.0,1766,778196,4
2097583262,1785 NW 55 St Miami Fl, Miami,FL,33142,2,1.0,950,703557,4
43815446,241 NW 34th Ter, Miami,FL,33127,4,2.0,0,276238,2
43829888,610 NE 52nd St, Miami,FL,33137,3,3.0,1611,843786,4
70773666,1749 NE Miami Ct APT 313, Miami,FL,33132,1,1.0,1203,434362,3
43870627,2127 Brickell Ave APT 605, Miami,FL,33129,2,2.0,1700,993360,4
64712712,2001 Biscayne Blvd APT 2208, Miami,FL,33137,1,1.0,707,256539,2
2097587209,461 SW 10th St, Miami,FL,33130,6,6.0,0,703557,4
2097588224,24 4th St # 4405, Miami,FL,33130,2,3.0,2019,703557,4
43819652,4801 NW 7th St # 807-16, Miami,FL,33126,2,2.0,798,144788,1
70775605,31 SE 5th St APT 4318, Miami,FL,33131,3,3.0,1419,626314,4
82410962,1750 N Bayshore Dr APT 1708, Miami,FL,33132,0,1.0,503,231723,2
92450610,90 SW 3rd St APT 4309, Miami,FL,33130,3,3.0,1662,629098,4
82416471,41 SE 5th St APT 1108, Miami,FL,33131,2,2.0,1402,459371,3
82414707,41 SE 5th St APT 1208, Miami,FL,33131,2,2.0,1402,458418,3
63615067,1425 Brickell Ave APT 62D, Miami,FL,33131,2,3.0,1732,1618582,5
64814755,1200 Brickell Bay Dr APT 3804, Miami,FL,33131,1,1.0,825,257061,2
70767277,1250 S Miami Ave APT 1904, Miami,FL,33130,2,2.0,1023,333931,2
92442144,333 NE 24th St APT 1002, Miami,FL,33137,1,1.0,693,262136,2
92437408,350 S Miami Ave APT 1110, Miami,FL,33130,1,1.0,740,243983,2
64814755,1200 Brickell Bay Dr APT 3804, Miami,FL,33131,1,1.0,825,257061,2
84645028,1720 Wa Kee Na Dr, Miami,FL,33133,0,0.0,4273,1359778,5
43831348,600 NE 36th St APT 1009, Miami,FL,33137,1,2.0,768,241730,2
43833741,1236 S Venetian Way, Miami Beach,FL,33139,4,4.0,2912,5988229,6
2097591205,770 Claughton Island Dr APT 621, Miami,FL,33131,1,1.0,682,703557,4
64426867,2001 Biscayne Blvd APT 2210, Miami,FL,33137,1,1.0,707,258320,2
43847079,5050 NW 7th St APT 608, Miami,FL,33126,2,2.0,882,152605,1
43870628,2127 Brickell Ave APT 705, Miami,FL,33129,2,2.0,1700,1186200,4
2101366243,999 SW 1st Ave APT 2415, Miami,FL,33130,1,1.0,914,703557,4
2097596378,5091 NW 7th St PH 02, Miami,FL,33126,2,1.0,787,199183,1
64529124,2665 SW 37th Ave APT 1413, Miami,FL,33133,1,1.0,750,257815,2
70772579,5085 NW 7th St APT 1412, Miami,FL,33126,1,1.0,685,153748,1
82421213,3339 Virginia St APT 130, Miami,FL,33133,1,2.0,838,319314,2
2101220041,1451 Brickell Ave # 2, Miami,FL,33131,4,6.0,5050,703557,4
2101220042,1451 Brickell Ave # 1, Miami,FL,33131,4,8.0,10100,703557,4
43843548,4331 SW 7th St, Coral Gables,FL,33134,3,2.0,1224,307255,2
92449838,900 Biscayne Blvd APT 3807, Miami,FL,33132,1,2.0,938,461676,3
43870995,185 SE 14th Ter APT 2702, Miami,FL,33131,1,1.0,650,241488,2
43871236,185 SE 14th Ter APT 1813, Miami,FL,33131,1,1.0,640,272595,2
92436747,90 SW 3rd St APT 2405, Miami,FL,33130,1,1.0,814,271810,2
58449645,1610 NW North River Dr APT 202, Miami,FL,33125,1,1.0,460,91393,0
43873696,999 Brickell Bay Dr APT 801, Miami,FL,33131,1,2.0,990,252879,2
2097598400,2882 SW 37th Ct # 2882, Miami,FL,33134,3,3.0,2400,463066,3
43829635,780 NE 69th St APT 1902, Miami,FL,33138,2,2.0,1336,326936,2
2145248789,3049 Orange St, Miami,FL,33133,2,2.0,1580,513784,3
92438245,3301 NE 1st Ave APT H1905, Miami,FL,33137,1,2.0,761,318210,2
54692445,3126 Jackson Ave # 2, Coconut Grove,FL,33133,3,3.0,1810,609503,3
43868874,2451 Brickell Ave APT 3L, Miami,FL,33129,2,2.0,1188,388007,3
2097601023,24 SW 4 St # 5701, Miami,FL,33130,4,5.0,4521,353302,2
2099546510,24 SW 4th St # 1207, Miami,FL,33130,1,2.0,890,716477,4
121346302,1100 S Miami Ave APT 1805, Miami,FL,33130,0,1.0,700,269655,2
63614799,210 SW 11th St APT 202, Miami,FL,33130,2,1.0,760,177109,1
43867372,2333 Brickell Ave APT 511, Miami,FL,33129,2,2.0,1460,655226,4
2114959012,3232 SW 22nd St APT 1908, Coral Gables,FL,33145,2,2.0,1200,379915,3
43871212,185 SE 14th Ter APT 1712, Miami,FL,33131,1,1.0,640,228187,2
117594458,3503 Banyan Cir, Coconut Grove,FL,33133,4,8.0,6485,4764931,6
2097675935,1600 SW 1st Ave APT 401, Miami,FL,33129,3,3.0,1804,835842,4
70767040,3360 SW 28th Ter # A, Miami,FL,33133,3,3.0,2140,458260,3
63615071,1425 Brickell Ave APT 66D, Miami,FL,33131,2,3.0,1732,1726472,5
121343942,1100 S Miami Ave APT 702, Miami,FL,33130,1,1.0,977,144352,1
43854339,2 Grove Isle Dr # B407, Miami,FL,33133,2,3.0,1882,706355,4
82413037,1750 N Bayshore Dr APT 2111, Miami,FL,33132,1,1.0,791,299483,2
2132127415,1277 NW 54th St, Miami,FL,33142,0,0.0,6224,297558,2
92436871,300 S Biscayne Blvd # L-626, Miami,FL,33131,1,2.0,762,390929,3
83157223,1900 N Bayshore Dr APT 4103, Miami,FL,33132,1,1.0,651,272418,2
43812418,1188 NW 51st St, Miami,FL,33127,4,3.0,1730,110324,0
2097610603,24 SW 4 St # 4101, Miami,FL,33130,1,2.0,1205,74540,0
70773052,5085 NW 7th St # TS-16, Miami,FL,33126,2,2.0,979,207027,1
43840289,510 NW 31st Ave, Miami,FL,33125,3,2.0,1896,314948,2
92438343,3301 NE 1st Ave PH 1, Miami,FL,33137,2,3.0,1355,1373737,5
2097612614,US-1 & 214 St, Miami,FL,33177,0,0.0,0,391593,3
60794009,848 Brickell Key Dr APT 306, Miami,FL,33131,2,2.0,1763,1174237,4
70766765,1720 NW North River Dr APT 310, Miami,FL,33125,2,2.0,899,149487,1
43823701,1788 NW 18th St, Miami,FL,33125,2,1.0,756,175281,1
72573120,218 SE 14th St PH 3, Miami,FL,33131,3,4.0,2054,1854975,5
2097614854,1061 NW 31st St, Miami,FL,33127,0,0.0,0,703557,4
92426292,2200 NE 4th Ave APT 503, Miami,FL,33137,1,1.0,773,215419,1
43866155,649 SW 9th St APT 207, Miami,FL,33130,2,1.0,686,116772,0
2097615514,1401 NW 45th St, Miami,FL,33142,0,0.0,0,703557,4
2097615517,1250 NW 39th St, Miami,FL,33142,0,0.0,0,703557,4
2097615513,4736 NW 15th Ct, Miami,FL,33142,0,0.0,0,703557,4
64716182,1200 Brickell Bay Dr PH 4104, Miami,FL,33131,1,1.0,825,703557,4
92443329,951 Brickell Ave APT 611, Miami,FL,33131,2,3.0,1398,491103,3
92439386,950 Brickell Bay Dr APT 5505, Miami,FL,33131,3,3.0,2170,1250984,4
43855445,2727 Calusa St, Miami,FL,33133,3,3.0,1919,577224,3
92437820,485 Brickell Ave APT 1801, Miami,FL,33131,1,1.0,898,422480,3
2097617179,900 Biscayne Blvd # 1203, Miami,FL,33132,0,0.0,0,747388,4
43848871,2961 SW 21st Ter, Miami,FL,33145,3,2.0,1662,355542,2
121349299,460 NE 28th St APT 1202, Miami,FL,33137,1,2.0,973,561071,3
92449013,500 Brickell Ave APT 1510, Miami,FL,33131,2,2.0,1197,469640,3
43829012,630 NE 55th Ter, Miami,FL,33137,4,4.0,2893,1071892,4
43874369,801 Brickell Bay Dr APT 1168, Miami,FL,33131,2,1.5,990,260829,2
43854968,2289 SW 23rd Ter, Miami,FL,33145,4,3.0,2173,470866,3
2097618757,1380-82 SW 20 St, Miami,FL,33145,3,3.0,1802,421910,3
43850027,1668 SW 29th Ave, Miami,FL,33145,4,3.0,2547,575030,3
43830219,4420 Palm Ln, Miami,FL,33137,4,4.0,2809,3023636,5
70775926,2150 SW 16th Ave APT 109, Miami,FL,33145,2,1.0,831,186952,1
64764634,2101 Brickell Ave APT 1608, Miami,FL,33129,1,1.0,791,341353,2
43848020,2040 SW 32nd Ave, Miami,FL,33145,3,4.0,2659,532543,3
2097625596,618 NW 57th Ct, Miami,FL,33126,3,2.0,1633,274179,2
113378657,1861 NW South River Dr UNIT 1107, Miami,FL,33125,1,2.0,955,365714,2
70774040,2275 Biscayne Blvd PH 208, Miami,FL,33137,1,1.0,775,252781,2
43825913,920 NW 10th Ave, Miami,FL,33136,2,2.0,1250,365386,2
60793622,1155 Brickell Bay Dr PH 109, Miami,FL,33131,2,2.0,1140,459972,3
64860199,2101 Brickell Ave APT 1705, Miami,FL,33129,1,1.0,791,367826,2
43819173,4841 NW 7th St # 408-4, Miami,FL,33126,2,1.0,740,128029,1
92442787,90 SW 3rd St APT 2116, Miami,FL,33130,2,2.0,1172,570608,3
70773816,601 NE 36th St APT 1304, Miami,FL,33137,2,2.0,1158,437647,3
64854459,126 SW 17th Rd APT 502, Miami,FL,33129,2,1.0,616,249487,2
92444019,350 S Miami Ave APT 3805, Miami,FL,33130,2,2.0,1030,353798,2
2100785870,460 NE 28th St APT 3802, Miami,FL,33137,1,2.0,854,543930,3
82412359,3451 NE 1st Ave APT M0808, Miami,FL,33137,1,2.0,802,329317,2
2098585127,2937 SW 30th Ct # 2, Miami,FL,33133,3,3.0,2285,715923,4
43815536,38 NW 33rd St, Miami,FL,33127,2,1.0,1100,324064,2
43843151,261 NW 39th Ave, Miami,FL,33126,3,1.0,1923,329536,2
43855134,2460 SW 22nd Ave, Miami,FL,33145,3,4.0,2044,499831,3
72563747,186 SE 12th Ter APT 1101, Miami,FL,33131,2,2.0,1145,412124,3
83159071,1900 N Bayshore Dr APT 4811, Miami,FL,33132,2,2.0,1180,499342,3
43827554,768 NE 72nd St, Miami,FL,33138,5,5.0,2836,972214,4
82064848,133 NE 2nd Ave APT 610, Miami,FL,33132,0,2.0,620,196620,1
70775284,31 SE 5th St APT 3001, Miami,FL,33131,2,2.0,1117,415411,3
43866926,1210 SW 22nd Ter, Miami,FL,33145,0,0.0,1141,443426,3
70775943,2160 SW 16th Ave APT 115, Miami,FL,33145,1,1.0,694,137931,1
70776201,701 Brickell Key Blvd APT 2212, Miami,FL,33131,3,3.0,1655,662939,4
43810915,1720 NW 58th St, Miami,FL,33142,3,1.0,802,77919,0
43831554,600 NE 36th St APT 2018, Miami,FL,33137,2,2.0,1218,429525,3
2097644783,68 SE 6th St APT 3506, Miami,FL,33131,1,2.0,871,306731,2
43830205,4425 Island Rd, Miami,FL,33137,3,3.0,3243,4302862,6
43865607,2240 SW 7th Ave, Miami,FL,33129,4,4.0,4518,1012781,4
60794002,848 Brickell Key Dr APT 3905, Miami,FL,33131,2,3.0,1694,833052,4
43865607,2240 SW 7th Ave, Miami,FL,33129,4,4.0,4518,1012781,4
60793514,1155 Brickell Bay Dr APT 3405, Miami,FL,33131,1,1.0,750,365843,2
2111491390,8101 Biscayne Blvd PH 703, Miami,FL,33138,2,2.0,1077,363442,2
2097648164,3093 SW 21st St, Miami,FL,33145,3,3.0,2467,402381,3
117594710,2355 SW 27th St APT 4, Miami,FL,33133,2,1.0,645,112247,0
43871079,185 SE 14th Ter APT 1906, Miami,FL,33131,2,2.0,930,379126,3
2097649637,3301 NE 1st Ave # PH14, Miami,FL,33137,1,2.0,1291,461458,3
2112085283,3301 NE 1st Ave APT 1501, Miami,FL,33137,2,2.0,1262,267096,2
2097650714,999 SW 1st Ave APT 3208, Miami,FL,33130,1,1.0,672,424759,3
43838880,2134 SW 3rd St, Miami,FL,33135,4,2.0,1734,289988,2
43827752,750 NE 77th Ter, Miami,FL,33138,3,3.0,2238,736637,4
43859428,2919 Bridgeport Ave, Miami,FL,33133,3,1.0,853,574689,3
43870357,1627 Brickell Ave APT 1101, Miami,FL,33129,3,3.0,1792,669560,4
2097651957,100 SW 26 St, Miami,FL,33155,3,2.0,1800,586712,3
60793552,1155 Brickell Bay Dr APT 1707, Miami,FL,33131,1,1.0,760,355758,2
71742138,5859 NW 13th Ave, Miami,FL,33142,6,4.0,2380,291942,2
92447937,951 Brickell Ave APT 3508, Miami,FL,33131,1,1.0,639,335665,2
43858483,3380 SW 25th Ter, Miami,FL,33133,4,2.0,2093,329352,2
2112186218,2405 S Miami Ave, Miami,FL,33129,3,4.0,3153,1686638,5
43819249,4855 NW 7th St # 404-6, Miami,FL,33126,2,2.0,782,146628,1
2097657606,31ST Street, Edgewater,FL,33137,1,2.0,750,217313,1
121346594,1300 Brickell Bay Dr APT 3107, Miami,FL,33131,2,3.0,1103,560470,3
43849725,3611 SW 17th St # 3611, Miami,FL,33145,2,2.0,1169,250981,2
43843828,4600 NW 4th St, Miami,FL,33126,6,4.0,2978,455436,3
43867985,1865 Brickell Ave APT A1908, Miami,FL,33129,2,2.0,1661,597422,3
43859650,3202 W Trade Ave # II3, Miami,FL,33133,2,3.0,876,284899,2
92447607,1050 Brickell Ave APT 3506, Miami,FL,33131,3,4.0,2238,1245586,4
43848752,3151 SW 20th St, Miami,FL,33145,4,3.0,1281,318686,2
92449050,900 Biscayne Blvd APT 5905, Miami,FL,33132,3,3.5,2647,2334245,5
82063480,185 SW 7th St APT 903, Miami,FL,33130,2,3.0,1540,566133,3
2097662253,963 SW 6th St, Miami,FL,33130,8,4.0,2631,729576,4
2097663315,1020 SW 19th Ave, Miami,FL,33135,0,0.0,3526,821359,4
2130854236,7810 NW 1st Ave, Miami,FL,33150,4,4.0,1944,441504,3
43814645,4765 N Miami Ave, Miami,FL,33127,2,1.0,1426,315936,2
43814646,4745 N Miami Ave, Miami,FL,33127,0,0.0,1605,431801,3
2097665983,1800 N Bayshore Dr APT 707, Miami,FL,33132,2,2.0,1222,477485,3
43806804,130 NE 75th St, Miami,FL,33138,0,0.0,0,703557,4
70772924,5091 NW 7th St APT 711, Miami,FL,33126,2,1.0,860,181474,1
70776570,335 S Biscayne Blvd APT 3705, Miami,FL,33131,2,2.0,1227,469054,3
66175148,677 NE 24th St APT 604, Miami,FL,33137,1,2.0,709,188783,1
2097671332,3535 Hiawatha Ave # TH-504, Miami,FL,33133,3,4.0,4000,3936042,6
2097671317,1022 NE 2 Ave, Sunrise,FL,33311,0,0.0,0,703557,4
43833590,555 NE 15th St APT 12I, Miami,FL,33132,1,2.0,860,231023,2
82417608,1750 N Bayshore Dr APT 4606, Miami,FL,33132,1,1.0,821,413683,3
43815550,45 NW 32nd St, Miami,FL,33127,0,0.0,0,703557,4
43815460,33 NW 34th Ter, Miami,FL,33127,0,0.0,0,703557,4
2106592230,31 NW 32nd St, Miami,FL,33127,0,0.0,0,703557,4
43833590,555 NE 15th St APT 12I, Miami,FL,33132,1,2.0,860,231023,2
70775341,31 SE 5th St APT 2603, Miami,FL,33131,1,1.0,775,305529,2
43864019,4040 Ventura Ave, Miami,FL,33133,3,3.0,2816,1256459,4
2097677407,2400 SW 27th Ave APT 505, Miami,FL,33145,2,2.0,0,239096,2
2097677572,3 Grove Isle Dr # CPH-03, Coconut Grove,FL,33133,2,2.0,1882,982995,4
2100323814,440 NE 62nd St, Miami,FL,33138,0,0.0,3351,653030,4
2110054072,200 S Biscayne Blvd # 5010, Miami,FL,33131,2,3.0,1237,592657,3
70774671,2400 SW 27th Ave APT 802, Miami,FL,33145,2,3.0,1445,386430,3
70775335,31 SE 5th St APT 2003, Miami,FL,33131,1,1.0,775,303932,2
43862607,2801 Florida Ave APT 223, Miami,FL,33133,1,1.0,607,221607,1
43861351,3638 Palmetto Ave, Miami,FL,33133,4,3.0,2531,953336,4
2097678853,201 NW 48th Ct, Miami,FL,33126,6,4.0,0,362222,2
2102647258,31 SE 6th St APT 605, Miami,FL,33131,0,1.0,600,245851,2
2097680132,7535 NW 4th Ave, Miami,FL,33150,0,0.0,1624,200713,1
43853286,1631 SW 19th Ter, Miami,FL,33145,5,4.0,2738,380529,3
43860971,3326-3330 Elizabeth St, Miami,FL,33133,0,0.0,0,703557,4
43864721,311 SW 21st Rd, Miami,FL,33129,2,1.0,1274,456845,3
2097680643,35 SW 21st Rd, Miami,FL,33129,4,3.0,2473,774583,4
2097680813,601 NE 27th St # 1704, Miami,FL,33137,1,1.0,807,374083,3
92442198,485 Brickell Ave APT 2105, Miami,FL,33131,0,1.0,495,287132,2
2128058649,15212 Fisher Island Dr # 15212, Miami Beach,FL,33109,1,1.0,690,761964,4
92447088,950 Brickell Bay Dr APT 4900, Miami,FL,33131,1,1.0,774,368919,3
2106093685,2701 SW 17th Ave, Miami,FL,33133,3,2.0,1644,698487,4
43823728,1601 NW 19th Ave, Miami,FL,33125,3,2.0,1170,703557,4
72568491,850 N Miami Ave # W-1609, Miami,FL,33136,2,2.0,914,245985,2
121345176,460 NE 28th St APT 804, Miami,FL,33137,2,2.0,1193,582790,3
2099940822,1111 SW 1st Ave APT 2617, Miami,FL,33130,2,2.0,1214,437985,3
2097689623,1041 Fairfax Cir, Miami,MI,33101,3,4.0,0,250499,2
2097689705,24 SW 4th St, Miami,FL,33130,0,0.0,0,91784,0
2097689866,272729 SW 24 St, Miami,FL,33145,0,0.0,1666,451840,3
113377443,1861 NW South River Dr UNIT 2303, Miami,FL,33125,1,2.0,935,378740,3
72576231,117 NW 42nd Ave APT 1413, Miami,FL,33126,2,2.0,955,244272,2
